GENE_SYMBOL,Puntuacion_Consenso,LogFC_Medio,Importancia_Media,Consistencia_Signo,Num_Estudios
CTSG,0.07570727258400188,-0.7086024613066099,0.0013352275969996,2.0,4
ARRB2,0.07569791362604238,-0.7232385633126838,0.0,0.0,4
DAP,0.07569472735756314,0.7232095701157191,0.0,0.0,4
NRTN,0.0756203838486941,0.7225330872613309,0.0,0.0,2
HSP90AB1,0.07559283043647888,0.7222823671752462,0.0,0.0,2
SCG3,0.07555973261022726,0.7219811961339899,0.0,0.0,1
GFRA2,0.07555684283851437,-0.721954900885802,0.0,0.0,5
ADIPOQ,0.07555347648166938,-0.7219242689890564,0.0,0.0,1
MSTO1,0.07555329645297532,0.721922630832253,0.0,0.0,5
ARGLU1,0.0754956312880167,-0.721397911243638,0.0,0.0,4
FCGRT,0.07542733609597688,-0.7207764645678633,0.0,0.0,4
CYP2C18,0.07540005809908648,0.7205282506016525,0.0,0.0,2
CSTA,0.0753602996222547,-0.7201664714994491,0.0,0.0,2
AMH,0.075345520335977,0.3160579782519856,0.0366406906350854,6.0,1
DKK3,0.07531438263018359,-0.7197486534769517,0.0,0.0,4
EGFL6,0.07529834031615766,-0.7196026777145974,0.0,0.0,3
RORB,0.07527163639619765,-0.7193596875158199,0.0,0.0,2
ENDOU,0.0752695217485296,-0.7193404454473157,0.0,0.0,3
C20orf24,0.07526544404971225,0.7193033407507892,0.0,0.0,4
ANXA4,0.07519587852300771,-0.6280907723492832,0.0082156218956917,-2.0,3
CELSR3,0.07518912611787282,0.7186088917913961,0.0,0.0,4
SLC22A18AS,0.07518323632941075,0.7185552981290686,0.0,0.0,5
P2RX7,0.0751566057200506,-0.7183129750142722,0.0,0.0,4
CXorf36,0.07514955282843472,-0.7182487977871734,0.0,0.0,4
IFIT3,0.07511784890430948,-0.7179603104476084,0.0,0.0,4
HSPA2,0.0750861840101494,-0.7176721782581117,0.0,0.0,3
TPI1,0.07505631172409352,0.7174003577636853,0.0,0.0,4
CDK5,0.07505194482488599,0.7173606215111774,0.0,0.0,4
CD8A,0.07496935839517961,-0.7166091328533053,0.0,0.0,3
TUBB,0.07488939685043611,0.7158815291276772,0.0,0.0,3
PRKCB,0.07487804862328912,-0.7157782668360606,0.0,0.0,6
CTAGE4,0.07485948173204407,0.5485226085633433,0.0151548671595287,2.0,3
PRR11,0.07485587200711742,0.7155764724785341,0.0,0.0,3
ACOT13,0.07484268038042523,0.7154564363191636,0.0,0.0,4
DNA2,0.07482307191822282,0.7152780106747108,0.0,0.0,4
RGS4,0.0748170469044696,0.6776981676470191,0.0034035422410322,1.0,2
ADA,0.0746831845618098,0.7140051167852686,0.0,0.0,2
VPREB3,0.07468121286756392,0.7139871755100755,0.0,0.0,4
DDR2,0.07467735888243925,-0.7139521064785276,0.0,0.0,3
AP1M2,0.07453669732538876,0.7126721678118738,0.0,0.0,5
PTPN3,0.07451388973658102,0.5953272328806385,0.0106244339791682,1.0,4
DUSP2,0.07449594155533057,-0.7123013139191645,0.0,0.0,2
ABCC5,0.07449566768634568,0.7122988218700879,0.0,0.0,4
SLC26A2,0.07446519784312129,-0.7120215639516663,0.0,0.0,4
TCTA,0.07443686806776302,-0.6823673566728027,0.0026662735815768,-1.0,2
LPAR1,0.07442469831054456,-0.5222922828253592,0.0171751370293771,-3.0,3
LOC728392,0.0744200356704694,-0.7116106143485241,0.0,0.0,4
CYC1,0.07440162821852345,0.7114431172015123,0.0,0.0,4
CECR1,0.07435570244488802,-0.7110252192718679,0.0,0.0,3
RIMS1,0.07435332095738967,-0.666592039964593,0.0040281511332985,2.0,1
CPVL,0.0743489527298866,-0.7109638007762934,0.0,0.0,4
HOXD10,0.07431303307694742,0.7106369527472107,0.0,0.0,2
RAB11FIP2,0.07430638499339505,-0.61656268144892,0.0085271073193643,-1.0,4
NCALD,0.07429380694639678,-0.7104620060992574,0.0,0.0,5
PTPN6,0.07419500857333344,-0.7095629981504056,0.0,0.0,3
SEC61G,0.07417703407113196,0.7093994405952075,0.0,0.0,5
TLE2,0.07417436171524398,-0.7093751237050506,0.0,0.0,4
PDE6A,0.07412267044100722,-0.7089047630605962,0.0,0.0,2
ACTN2,0.07410467506533357,-0.708741015568896,0.0,0.0,5
ADRA1A,0.07408228147017833,-0.7085372468283417,0.0,0.0,5
SNX10,0.07405965536219454,-0.7083313623557709,0.0,0.0,4
STOML2,0.0740415369360954,0.7081664951764969,0.0,0.0,2
TNS4,0.07403419719668007,0.7080997078006294,0.0,0.0,4
SOX5,0.07400364145525351,-0.5225105764351236,0.0168078297452964,-2.0,4
PLEKHA1,0.07399655729576982,-0.7077572065117608,0.0,0.0,4
SERINC2,0.07391145862773509,0.7069828579407487,0.0,0.0,4
SCRIB,0.07390306507069282,0.706906481435082,0.0,0.0,4
RND3,0.07390012808104258,-0.7068797565310234,0.0,0.0,3
TMEM8A,0.0738807315701644,0.7067032595208116,0.0,0.0,4
SPATS2,0.07386515599510277,0.7065615308125931,0.0,0.0,5
CSTF2,0.07385944117213922,0.7065095292349233,0.0,0.0,4
CD5L,0.07383930691651575,-0.7063263191749953,0.0,0.0,4
CITED2,0.07383699522114906,-0.7063052840866074,0.0,0.0,4
QPCT,0.07379671460674458,0.7059387538350309,0.0,0.0,3
PDGFC,0.07378742806400794,0.7058542516769615,0.0,0.0,2
GPSM3,0.07378325588894806,-0.7058162873013698,0.0,0.0,2
LRRC49,0.07375079605565511,-0.7055209216263697,0.0,0.0,5
XAF1,0.07372832883367389,-0.70531648292436,0.0,0.0,4
AKT3,0.07371781604766629,-0.7052208226630382,0.0,0.0,6
RYR1,0.07371578576083672,0.7052023482292835,0.0,0.0,1
G6PD,0.07370178161981113,0.7050749186602685,0.0,0.0,4
ZYX,0.07369523217425367,-0.7050153225005933,0.0,0.0,4
TUBA1A,0.07367623057081231,-0.7048424189192382,0.0,0.0,5
VCAM1,0.07364739492475729,0.7045800312481667,0.0,0.0,1
KCNAB1,0.07364707820306486,-0.7045771492642814,0.0,0.0,5
HOMER3,0.07363306656732473,0.5970687534753948,0.0097395133453633,1.0,3
FIG4,0.07362643438079922,-0.7043893024431642,0.0,0.0,4
SLC11A1,0.07360388920769691,-0.7041841544311194,0.0,0.0,4
DDX3Y,0.07354089247074029,-0.7036109206265564,0.0,0.0,2
MOB3B,0.07342479455855645,-0.7025544968954547,0.0,0.0,4
CREB5,0.07342273545445957,-0.7025357602412647,0.0,0.0,4
TBC1D2,0.07341549179792031,-0.7024698471638969,0.0,0.0,4
ACSL1,0.07338740483293685,-0.7022142720567738,0.0,0.0,4
TUBAL3,0.07338235837846571,0.2636739453526017,0.0397717117890878,8.0,4
FLJ22184,0.07336820668431275,0.7020395800281385,0.0,0.0,4
FOSL2,0.07327797158070025,-0.7012184928695362,0.0,0.0,2
OMD,0.07324293024645027,-0.7008996370316076,0.0,0.0,4
PDE4B,0.07323564971750499,-0.7008333884367095,0.0,0.0,4
PAK1,0.07318255223128008,0.7003502320779542,0.0,0.0,4
PIAS1,0.0731615352250475,-0.7001589894989692,0.0,0.0,5
PKMYT1,0.0731589630849559,0.7001355845144921,0.0,0.0,5
MS4A6A,0.07314603541324127,-0.700017950192476,0.0,0.0,2
CDC25C,0.07313999529643588,0.699962988629328,0.0,0.0,4
SLC6A16,0.07309619080007033,-0.6995643930937232,0.0,0.0,5
CHI3L1,0.07307637909772303,0.6993841180817137,0.0,0.0,4
CEP76,0.07305771547572454,0.6992142899356545,0.0,0.0,3
MTHFD2,0.07305208117768047,0.6991630210880939,0.0,0.0,4
PTK6,0.07304641393388654,0.6991114524532991,0.0,0.0,4
EXOSC4,0.0730370590431034,0.699026328367609,0.0,0.0,4
SACM1L,0.07303698332201021,-0.6990256393495355,0.0,0.0,5
EVL,0.0729438575422314,-0.6981782487127435,0.0,0.0,2
GINS3,0.07291319523299605,0.6978992394651412,0.0,0.0,4
STON1,0.07288782382017489,-0.6976683743092423,0.0,0.0,5
DNAI1,0.07284339111801738,-0.6972640624649273,0.0,0.0,4
LONRF3,0.07282433989087297,-0.6970907073366276,0.0,0.0,3
RFC3,0.07282337883771949,0.6970819623097869,0.0,0.0,2
DNAI2,0.07278461106421208,-0.6967291980337993,0.0,0.0,5
WDYHV1,0.07273107371678918,0.6962420391930078,0.0,0.0,5
PRDM16,0.07271667036014653,-0.6961109769931921,0.0,0.0,3
CCNF,0.07271615215187831,0.696106261598213,0.0,0.0,4
STYXL1,0.07271462090635838,0.6960923281512201,0.0,0.0,5
IFNGR1,0.07267347230182802,-0.6957178996924313,0.0,0.0,4
CENPN,0.07264592079365213,0.6954671969320012,0.0,0.0,4
JAM3,0.07262334840304453,-0.6952618012564287,0.0,0.0,5
WLS,0.07257400561094664,-0.6948128104386739,0.0,0.0,2
SH3BGRL,0.07253780680473901,-0.6944834222765961,0.0,0.0,4
INPP5J,0.07252897927311537,0.6944030968536937,0.0,0.0,3
SLC44A1,0.07247744148233694,-0.6939341328197782,0.0,0.0,3
TINAGL1,0.07243233205532022,-0.6935236631713542,0.0,0.0,1
SERPINE1,0.07238907346429346,-0.6931300350580223,0.0,0.0,1
ANK2,0.0723619731090974,-0.6928834375283003,0.0,0.0,4
TRPM2,0.07235725137911606,0.5942718797236781,0.0089402318537801,4.0,4
PRKAB2,0.07234349792197678,0.6927153240304463,0.0,0.0,2
COL4A5,0.07234164792106712,-0.6926984900941011,0.0,0.0,4
DGKG,0.07232896206610072,-0.6925830561643798,0.0,0.0,1
CALCOCO1,0.07232081622784259,-0.6925089337561148,0.0,0.0,4
PROX1,0.07231020310107782,0.6924123604520424,0.0,0.0,1
UGCG,0.0722878848774046,0.6922092775483026,0.0,0.0,2
STT3A,0.07224946910210792,0.6918597162520768,0.0,0.0,4
CHN1,0.07218925630913087,-0.6913118147246475,0.0,0.0,3
ARNT2,0.07218850750091978,-0.6913050010038031,0.0,0.0,3
CPPED1,0.0721509470587465,-0.6909632227434008,0.0,0.0,4
PTK7,0.0721002672558568,0.6905020659021351,0.0,0.0,6
SIL1,0.07206228186489662,0.690156420853997,0.0,0.0,2
ITGA5,0.0720605019389345,-0.6901402245590713,0.0,0.0,5
ABCB6,0.07204893811374145,0.690035000450158,0.0,0.0,4
MYOZ1,0.07200986597432275,-0.6896794666207341,0.0,0.0,6
GABBR1,0.07200684090201216,0.6896519402155035,0.0,0.0,2
MEOX2,0.07199297909805848,-0.6895258058313694,0.0,0.0,4
MRTO4,0.07199190355716215,0.6895160190324057,0.0,0.0,4
TNFRSF14,0.07198745939136356,-0.6894755796986892,0.0,0.0,2
ASAP2,0.07193540535064877,-0.6890019180894799,0.0,0.0,3
BLMH,0.0718954055269011,0.6886379428701839,0.0,0.0,2
SLC9A7,0.07188872302342664,0.6885771359605608,0.0,0.0,4
EDN3,0.07187605433651752,-0.6884618582502131,0.0,0.0,2
IFFO1,0.07187133349537332,-0.6884189013311637,0.0,0.0,5
MAPRE2,0.07185255872642468,-0.6882480618122592,0.0,0.0,6
ASPHD1,0.07185003324946307,0.6882250814352273,0.0,0.0,4
ANK3,0.07181487424281684,-0.6879051548466748,0.0,0.0,3
GUCY1B2,0.07181479983579754,0.6879044777859123,0.0,0.0,3
ZNF692,0.0718142180987519,0.6878991843158686,0.0,0.0,5
MYO19,0.0717947702862383,0.6877222204904999,0.0,0.0,4
DUSP14,0.07179023676147196,0.6876809680419536,0.0,0.0,1
CD3EAP,0.07178786761507641,0.6876594101824913,0.0,0.0,4
DCUN1D1,0.07176885846657365,0.6874864379454493,0.0,0.0,2
RUSC1,0.0717587350557162,0.687394320772381,0.0,0.0,5
BTG2,0.07174232661897352,-0.6872450135054441,0.0,0.0,3
CALML5,0.07172654248613379,0.6871013870422882,0.0,0.0,3
TRPM8,0.07170404516590281,0.6868966744636453,0.0,0.0,3
KLHDC8A,0.0716556688426708,0.6864564779525761,0.0,0.0,4
MANF,0.07164566527554286,0.6863654512880062,0.0,0.0,5
JUN,0.07161278621543851,-0.686066270891932,0.0,0.0,3
PAMR1,0.07160879229607457,-0.6860299285398878,0.0,0.0,2
CIRBP,0.07160317586483929,-0.6859788222699347,0.0,0.0,3
PMM2,0.07158208153094514,0.6857868760540349,0.0,0.0,5
LXN,0.07157195627512818,-0.4764871994430635,0.0189752524994288,-3.0,2
FJX1,0.071569977489304,0.6856767362884576,0.0,0.0,2
C17orf75,0.07155647226801864,0.6855538465999932,0.0,0.0,4
CTAG1A,0.07154415750582661,0.6854417893994991,0.0,0.0,2
SAMSN1,0.07154031161755733,-0.6854067940446438,0.0,0.0,3
NAA50,0.07150951003121436,0.6851265174560625,0.0,0.0,2
IQSEC1,0.07147152292357971,-0.6847808567871814,0.0,0.0,5
KCNMB4,0.07146691529387196,-0.6847389300266062,0.0,0.0,3
IFNA2,0.071454016851509,0.6846215616747542,0.0,0.0,1
OSMR,0.07142355800140603,0.6843444037873677,0.0,0.0,3
RNF39,0.07140741749534087,0.6139296835292194,0.0063733372063277,1.0,4
MAN1C1,0.07133830513365591,-0.6835686520882924,0.0,0.0,3
CLDN4,0.07132272731190581,0.6834269029365108,0.0,0.0,5
DPEP1,0.07131739841495678,0.6833784130619588,0.0,0.0,3
KBTBD11,0.07129110724033959,-0.6671554594763067,0.0014497331335983,-1.0,4
GNAI1,0.07126581227384968,-0.6829090090680676,0.0,0.0,1
METTL1,0.0712146212726898,0.6824432006187432,0.0,0.0,4
GALE,0.07119509585192049,0.6822655306032155,0.0,0.0,4
KIR2DS2,0.0711824056783062,-0.6821500573763006,0.0,0.0,2
KCNB1,0.0711710210026241,-0.6820464634241336,0.0,0.0,2
CTLA4,0.07116127154620536,0.3636334369456735,0.0288722104461741,8.0,3
PRPS2,0.07114811908535304,0.6818380692468587,0.0,0.0,4
MAGEF1,0.07112645789969443,0.6816409650083491,0.0,0.0,3
PALB2,0.07112053586590096,0.6815870779321896,0.0,0.0,5
FCGR2B,0.071103958026061,-0.6814362291952234,0.0,0.0,1
POLD2,0.07107207990876752,0.681146156798759,0.0,0.0,4
LRCH1,0.07104981628366443,-0.6809435707103717,0.0,0.0,5
ENTPD3,0.0710149416534712,0.594066438910378,0.0078510263313066,1.0,4
ZBTB20,0.07100668630183367,-0.6805511128662043,0.0,0.0,3
SLC26A10,0.07097379356244428,-0.6802518079965623,0.0,0.0,1
MTFR1,0.07094365059780262,0.6799775244838425,0.0,0.0,5
HIST1H2BK,0.0709301044642413,0.6798542625173725,0.0,0.0,4
RNASE6,0.07091135354024009,-0.6796836399736732,0.0,0.0,2
S100A14,0.07091093781040557,0.6796798570730624,0.0,0.0,2
BRCC3,0.07089363833134456,0.6795224418373189,0.0,0.0,4
FAM129A,0.07085576013596395,-0.4757726953335253,0.0184489652927907,-2.0,3
KIAA0355,0.0708534065032203,-0.6791563555126245,0.0,0.0,4
C4BPB,0.0708410424974581,0.6790438502241747,0.0,0.0,2
ANXA13,0.07081368540671078,0.6787949165496947,0.0,0.0,2
KDM5B,0.07078169965107836,0.6785038647067141,0.0,0.0,5
ITGAV,0.07077739188774666,0.526434065192521,0.0137892688379227,1.0,5
LRRC8E,0.07076769840027555,0.6783764614370518,0.0,0.0,4
PART1,0.0707477391709175,0.3495688512915685,0.0298065792027126,2.0,2
SLC6A15,0.07072618002616977,0.6779986682893795,0.0,0.0,2
CRY1,0.07068119439827929,-0.6775893251412721,0.0,0.0,5
PPFIBP2,0.07067537936639769,0.6775364117205113,0.0,0.0,3
TSKU,0.07065275758582928,0.677330566624913,0.0,0.0,4
OBFC1,0.07060615783262385,-0.6769065358717006,0.0,0.0,3
CHKB,0.07060407950151933,-0.6768876242628817,0.0,0.0,2
DDX39A,0.07059086272332327,0.6767673592393995,0.0,0.0,4
RGS5,0.07057884864071015,-0.6766580380488529,0.0,0.0,4
ERBB2,0.07053956366382341,0.6763005675217928,0.0,0.0,5
MET,0.07053926395514165,0.6762978403464468,0.0,0.0,4
AIF1,0.07050126004116958,-0.611763711136634,0.0058219196155288,-1.0,3
GEMIN2,0.07050124963579228,0.6759519320667289,0.0,0.0,4
INPP5K,0.07049408984115015,-0.6758867820840333,0.0,0.0,5
MSH6,0.07044340343908556,0.6754255651940998,0.0,0.0,3
