ID_REF,GSE30219,GSE50081,GSE19188,d_Media,d_Minima_Abs,Replicado_3_Cohortes,Direccion
DRG1,1.604298793394459,1.1339491451542827,1.4846765937179436,1.4076415107555615,1.1339491451542827,True,Escamoso
KIAA0930,1.6372223256864025,1.3723913300679547,1.1338413024186602,1.3811516527243393,1.1338413024186602,True,Escamoso
UBAC1,1.7236897551845742,1.131051983430864,1.2513887376091979,1.3687101587415453,1.131051983430864,True,Escamoso
C3orf67,1.5305412956762194,1.1307699380931706,1.1767638675716012,1.279358367113664,1.1307699380931706,True,Escamoso
SLC16A1,2.197311303053954,1.1880441631294993,1.1298586236426569,1.50507136327537,1.1298586236426569,True,Escamoso
CTSV,1.8797577166307,1.1284146967784463,1.1890186628344366,1.399063692081194,1.1284146967784463,True,Escamoso
HR,1.8596182104432233,1.4730888273881284,1.1284083474072377,1.4870384617461962,1.1284083474072377,True,Escamoso
TMEM150A,-1.9008224755626635,-1.1277097487063164,-1.2059959372789153,-1.4115093871826316,1.1277097487063164,True,Adenocarcinoma
RGMA,1.880981828788861,1.127423430730874,2.1959074210509275,1.7347708935235542,1.127423430730874,True,Escamoso
ECE2,1.9811585390943054,1.1258460391452434,1.3243745747952866,1.4771263843449451,1.1258460391452434,True,Escamoso
SENP5,2.33078608249179,1.125840682216545,2.0731965226664473,1.8432744291249274,1.125840682216545,True,Escamoso
LTB4R,1.7143333804081544,1.1254425354194197,1.294467738246804,1.3780812180247928,1.1254425354194197,True,Escamoso
JADE1,-1.9169629344169468,-1.1253556821283395,-1.4507080331461661,-1.4976755498971508,1.1253556821283395,True,Adenocarcinoma
LOC101928076,1.309238092249732,1.1351421517455849,1.124947515818175,1.1897759199378306,1.124947515818175,True,Escamoso
IGF2BP2,1.7852637541723677,1.124673320415955,1.4196240009353738,1.4431870251745653,1.124673320415955,True,Escamoso
RMND5A,2.0673643412477665,1.1236570962078611,1.8850394933009271,1.692020310252185,1.1236570962078611,True,Escamoso
PPP2R2C,1.123361475158968,1.2821907593788815,1.1474203507220322,1.1843241950866272,1.123361475158968,True,Escamoso
EIF5A2,1.9748127330581835,1.1207875004923604,1.2804640570177055,1.4586880968560834,1.1207875004923604,True,Escamoso
ARL6IP5,-1.8295137097200853,-1.1198701592368423,-1.426214154565606,-1.4585326745075111,1.1198701592368423,True,Adenocarcinoma
ABCC3,-1.6788148471601014,-1.119081091630399,-1.1373018716082415,-1.3117326034662473,1.119081091630399,True,Adenocarcinoma
CARD18,1.4507914982298789,1.200859692832811,1.118834401910882,1.2568285309911906,1.118834401910882,True,Escamoso
TP53AIP1,1.4371859069738493,1.1184614279354315,1.3053421717151836,1.2869965022081546,1.1184614279354315,True,Escamoso
ACTL6A,1.993135160752797,1.11802554895562,1.2868667275056713,1.4660091457380293,1.11802554895562,True,Escamoso
FAM83D,1.8514652598792112,1.2170747252247687,1.1172833347540998,1.3952744399526933,1.1172833347540998,True,Escamoso
C5orf66-AS1,1.204512349830132,1.1878192865826778,1.1166866231470864,1.1696727531866322,1.1166866231470864,True,Escamoso
WFDC5,1.562619655875567,1.5343236169374184,1.1158798925854807,1.4042743884661553,1.1158798925854807,True,Escamoso
LRRC8A,1.7733232363537828,1.1150050578316748,1.2726946798179803,1.387007658001146,1.1150050578316748,True,Escamoso
SLC34A2,-1.5600909059062524,-1.490481050990161,-1.1146382663740586,-1.3884034077568241,1.1146382663740586,True,Adenocarcinoma
PNCK,1.5947848902431303,1.1140681365496774,1.7739376670145144,1.4942635646024407,1.1140681365496774,True,Escamoso
TLE2,-1.7645576161787415,-1.113290530633743,-1.2330262435398582,-1.370291463450781,1.113290530633743,True,Adenocarcinoma
C12orf54,1.618989699755916,1.1124635608708588,1.6098626095598534,1.4471052900622094,1.1124635608708588,True,Escamoso
NRG1,1.3980465653956784,1.1124568927617176,1.5347951731487053,1.3484328771020337,1.1124568927617176,True,Escamoso
GPR161,1.2268274348133268,1.1121638703522145,1.275878210723877,1.2049565052964728,1.1121638703522145,True,Escamoso
LOC100996724,-1.3959723771252832,-1.111315083449928,-1.3205202363276043,-1.275935898967605,1.111315083449928,True,Adenocarcinoma
TCTEX1D2,1.6821179417564989,1.110915361324213,1.234040454038208,1.34235791903964,1.110915361324213,True,Escamoso
ARNTL2,1.7864541978261796,1.1108558585186605,1.3523162106249018,1.4165420889899139,1.1108558585186605,True,Escamoso
GINS2,1.4225871686596834,1.1098914527880261,1.2387717903056195,1.257083470584443,1.1098914527880261,True,Escamoso
HOXD13,1.5068623673524286,1.1969551535324383,1.1076156259217502,1.2704777156022056,1.1076156259217502,True,Escamoso
DPP4,-1.5830907557023297,-1.106738100319271,-1.1993622954400902,-1.2963970504872302,1.106738100319271,True,Adenocarcinoma
CDCA3,1.4493862674215259,1.106530618508163,1.187668926443435,1.247861937457708,1.106530618508163,True,Escamoso
SREBF2,1.401676121053487,1.238956677711576,1.1063230907429058,1.2489852965026562,1.1063230907429058,True,Escamoso
FANCI,1.9720601874502028,1.1890215683718013,1.1059510073575787,1.4223442543931943,1.1059510073575787,True,Escamoso
CGB7,1.3686585007349867,1.1035154488599748,1.291533659746589,1.2545692031138502,1.1035154488599748,True,Escamoso
CYP4F11,1.1466421145226462,1.2048888774914288,1.1020958297210677,1.1512089405783807,1.1020958297210677,True,Escamoso
GPI,1.4910823002186209,1.097097850894981,1.5027145726658235,1.3636315745931418,1.097097850894981,True,Escamoso
SOX2-OT,1.479764745841869,1.0970209534448299,1.4542913881722528,1.3436923624863173,1.0970209534448299,True,Escamoso
GABRR1,1.367398901506127,1.0956227892595178,1.3330785784984822,1.2653667564213757,1.0956227892595178,True,Escamoso
SHOX2,1.7780865700862358,1.0949131970991133,1.0998494568341326,1.3242830746731606,1.0949131970991133,True,Escamoso
CITED2,-1.3633149719545186,-1.0945755174469363,-1.3402790084587874,-1.2660564992867476,1.0945755174469363,True,Adenocarcinoma
FOXL2,1.3481482961072837,1.2733179199709816,1.0939501091858248,1.2384721084213635,1.0939501091858248,True,Escamoso
CD109,2.1243435591705957,1.2527833324797175,1.0936994445092794,1.4902754453865308,1.0936994445092794,True,Escamoso
TRPV4,2.0518122932605776,1.2954441017528913,1.0927734308619537,1.480009941958474,1.0927734308619537,True,Escamoso
NKAIN2,1.1626941048391792,1.0917304594839259,1.5552898984658396,1.2699048209296482,1.0917304594839259,True,Escamoso
CDC45,1.9311840291407607,1.3262575815758488,1.0916852388407106,1.4497089498524403,1.0916852388407106,True,Escamoso
RBM19,1.123628776088635,1.0910901994939879,1.1218785091594012,1.1121991615806748,1.0910901994939879,True,Escamoso
NCAPD2,1.760257853699062,1.0904533240719445,1.2169837198785998,1.3558982992165352,1.0904533240719445,True,Escamoso
PLEKHA6,-1.665147167357514,-1.0901086432247489,-1.5488507419489743,-1.4347021841770788,1.0901086432247489,True,Adenocarcinoma
KEAP1,1.385857257788455,1.0895019288389618,1.1829364632512582,1.2194318832928916,1.0895019288389618,True,Escamoso
IPPK,2.231444695301344,1.0893190594121047,1.3800495957855161,1.566937783499655,1.0893190594121047,True,Escamoso
RAB27A,-1.7574587021569132,-1.0890851866535436,-1.45558527906615,-1.4340430559588688,1.0890851866535436,True,Adenocarcinoma
PRC1,1.6735724864843327,1.088398803527431,1.1082356223363445,1.2900689707827029,1.088398803527431,True,Escamoso
RP11-1L12.3,1.6704439246418297,1.0879576508927413,1.8850635504904345,1.547821708675002,1.0879576508927413,True,Escamoso
ZNF254,-1.4824097030145558,-1.086025181740376,-1.1698255935041573,-1.2460868260863631,1.086025181740376,True,Adenocarcinoma
OIP5,1.6956706462806412,1.0859255200038853,1.1421993006223474,1.3079318223022913,1.0859255200038853,True,Escamoso
CDCA5,1.4652598500625926,1.1358742789684468,1.084974259953353,1.2287027963281307,1.084974259953353,True,Escamoso
LYSMD4,2.1003442928785425,1.4045464662971705,1.0841920184026708,1.5296942591927944,1.0841920184026708,True,Escamoso
MIR3658,1.5233733351878487,1.2127145225739129,1.083764475836854,1.2732841111995385,1.083764475836854,True,Escamoso
C1orf210,-1.5512496528694868,-1.0837176368723032,-1.1980037069129532,-1.2776569988849145,1.0837176368723032,True,Adenocarcinoma
VSTM2L,-1.4002843838771781,-1.0821630349040854,-1.2434532965111709,-1.2419669050974782,1.0821630349040854,True,Adenocarcinoma
FJX1,2.077360571392378,1.0818456499002198,1.11554320758806,1.4249164762935527,1.0818456499002198,True,Escamoso
TTL,1.9302876009352963,1.0816292110549088,1.1517598073852062,1.3878922064584704,1.0816292110549088,True,Escamoso
STS,-1.286274162063197,-1.0813163061494282,-1.3550116120442146,-1.2408673600856133,1.0813163061494282,True,Adenocarcinoma
CDK6,1.9105433304477537,1.0803508286479966,1.2565200376336048,1.4158047322431184,1.0803508286479966,True,Escamoso
CEBPG,1.5845516981497683,1.0802341684396546,1.8305335814858636,1.4984398160250956,1.0802341684396546,True,Escamoso
CDK5R1,1.9119410782563024,1.079743716645099,1.316904291752237,1.4361963622178795,1.079743716645099,True,Escamoso
SNAI2,2.5969324275160184,1.079193041356005,1.3736194350222533,1.683248301298092,1.079193041356005,True,Escamoso
FBL,1.0788849344565548,1.092980977252836,1.3904412035536655,1.1874357050876856,1.0788849344565548,True,Escamoso
ARHGAP29,-1.6139108287370898,-1.1904598921448089,-1.078660326116052,-1.2943436823326502,1.078660326116052,True,Adenocarcinoma
FAM149A,-1.528561437689999,-1.1980459181579417,-1.0786158348507249,-1.2684077302328884,1.0786158348507249,True,Adenocarcinoma
TMEM50B,-1.4264823588436706,-1.0786098018159789,-1.1457203514997312,-1.216937504053127,1.0786098018159789,True,Adenocarcinoma
SOWAHC,2.0110082794152464,1.0781971694558665,1.4273092627213362,1.5055049038641497,1.0781971694558665,True,Escamoso
SLC44A3,-1.5689555929647798,-1.1490334217405929,-1.078069771795719,-1.2653529288336973,1.078069771795719,True,Adenocarcinoma
HS6ST1,1.5323109900397156,1.077596297361985,1.2444922342123614,1.2847998405380208,1.077596297361985,True,Escamoso
KRTAP19-1,1.2938875024796979,1.1232444602778184,1.075076582922196,1.1640695152265708,1.075076582922196,True,Escamoso
CACNA1B,1.4270098044511463,1.0740189434147311,1.6859806535378041,1.3956698004678938,1.0740189434147311,True,Escamoso
FBP1,-1.7730517595011703,-1.0907336394573672,-1.073077290793236,-1.3122875632505913,1.073077290793236,True,Adenocarcinoma
EMB,-1.5853592535527783,-1.0730479767313836,-1.2274990920217388,-1.2953021074353002,1.0730479767313836,True,Adenocarcinoma
CCDC85C,1.4985839410292574,1.0728813481086317,1.078087662386345,1.216517650508078,1.0728813481086317,True,Escamoso
SYNE4,-1.1091479048843178,-1.0728249966724668,-1.12942178485821,-1.1037982288049983,1.0728249966724668,True,Adenocarcinoma
RTCB,1.3555552015314303,1.1194000137863844,1.072775253315044,1.1825768228776197,1.072775253315044,True,Escamoso
TMEM79,1.889602836179521,1.43864681947379,1.0725186737098176,1.466922776454376,1.0725186737098176,True,Escamoso
GALM,-2.2990676651223394,-1.4784103863751477,-1.0710669021371675,-1.6161816512115514,1.0710669021371675,True,Adenocarcinoma
GPR116,-1.8447054930571778,-1.3257873341317865,-1.070730187566777,-1.4137410049185803,1.070730187566777,True,Adenocarcinoma
RGS8,-1.5489576937264915,-1.0706098500992216,-1.3768488175311318,-1.3321387871189483,1.0706098500992216,True,Adenocarcinoma
ZIC2,1.827257496227925,1.2990362844454546,1.0705705682543478,1.398954782975909,1.0705705682543478,True,Escamoso
TOX3,-2.1382493179219093,-1.0704351320507757,-1.625377207488064,-1.6113538858202496,1.0704351320507757,True,Adenocarcinoma
TOMM22,1.5706723245691854,1.312141197066468,1.0703138960164744,1.3177091392173759,1.0703138960164744,True,Escamoso
TMEM158,2.134545260112009,1.2435476734531428,1.0700391263204758,1.4827106866285427,1.0700391263204758,True,Escamoso
LINC00520,1.2111900017025983,1.1681702188302474,1.0696894017899263,1.1496832074409238,1.0696894017899263,True,Escamoso
HK2,1.6711322124534962,1.06965610201635,1.4768333356601184,1.4058738833766549,1.06965610201635,True,Escamoso
FAM105A,-1.4661782371022802,-1.0695400625181901,-1.0752504390755218,-1.2036562462319973,1.0695400625181901,True,Adenocarcinoma
LIFR,-1.2893030931353637,-1.0691683100998417,-1.1111089375391672,-1.1565267802581243,1.0691683100998417,True,Adenocarcinoma
MRPS12,1.0945361318421654,1.0689178950857268,1.1213925793749804,1.0949488687676243,1.0689178950857268,True,Escamoso
NGRN,1.308261670322042,1.0688929666188718,1.177286805311484,1.1848138140841327,1.0688929666188718,True,Escamoso
TMPRSS2,-1.3734270644980595,-1.1367322920323488,-1.0686429571878862,-1.1929341045727648,1.0686429571878862,True,Adenocarcinoma
EPB41L5,-1.6254924857443924,-1.0686317092642041,-1.142271438172899,-1.2787985443938317,1.0686317092642041,True,Adenocarcinoma
GTSE1,1.5343481941066426,1.0679872939061268,1.1699996301636209,1.2574450393921301,1.0679872939061268,True,Escamoso
NDNF,-1.573232809221962,-1.065906852489948,-1.1808103934478227,-1.2733166850532445,1.065906852489948,True,Adenocarcinoma
GJB3,2.410274811044956,1.2874513589464924,1.0650737248500195,1.587599964947156,1.0650737248500195,True,Escamoso
POLQ,1.9173235131654693,1.0644432269370856,1.2385602606040111,1.4067756669021885,1.0644432269370856,True,Escamoso
MGME1,1.7001515609987423,1.063869133822456,1.2669851571534243,1.3436686173248742,1.063869133822456,True,Escamoso
PCSK9,1.3697031411356855,1.2207836718256826,1.0632291523420372,1.2179053217678018,1.0632291523420372,True,Escamoso
EPHB3,1.3924883803278978,1.0766364838155438,1.062990223122741,1.1773716957553944,1.062990223122741,True,Escamoso
KCNQ3,-1.4354596446656844,-1.0624752932489612,-1.1192412339789979,-1.2057253906312144,1.0624752932489612,True,Adenocarcinoma
NDUFB5,1.8196047345065296,1.0608228380847278,1.6445623286115314,1.5083299670675963,1.0608228380847278,True,Escamoso
IGFL1,1.4000968881799791,1.0598001626125972,1.085143628632116,1.1816802264748973,1.0598001626125972,True,Escamoso
ALDH3A1,1.4697843533984314,1.059425463992992,1.804672803040579,1.444627540144001,1.059425463992992,True,Escamoso
FNBP1L,-1.8049938665629965,-1.0580761859372103,-1.5138920081095548,-1.4589873535365872,1.0580761859372103,True,Adenocarcinoma
PRSS8,-1.4523468999946523,-1.0562898800644003,-1.2161767680396085,-1.241604516032887,1.0562898800644003,True,Adenocarcinoma
H2AFY2,1.398028118652373,1.0557392223157211,1.7001578867360732,1.384641742568056,1.0557392223157211,True,Escamoso
C1orf116,-1.0553504913739493,-1.0961492107929718,-1.1632077615271483,-1.1049024878980231,1.0553504913739493,True,Adenocarcinoma
PSAT1,1.8931528427884896,1.0550390398268994,1.109929013848443,1.352706965487944,1.0550390398268994,True,Escamoso
ADCY10,1.1832390755356852,1.3063600024894244,1.05392600744077,1.1811750284886264,1.05392600744077,True,Escamoso
LOC101928830,-1.9452586567495953,-1.0536533978541927,-1.0919538706983456,-1.3636219751007113,1.0536533978541927,True,Adenocarcinoma
WASF1,1.5185725186585608,1.099134394924549,1.0525154767662437,1.2234074634497845,1.0525154767662437,True,Escamoso
TESC,-1.9183152988000756,-1.0516270743503147,-1.201036179627607,-1.3903261842593324,1.0516270743503147,True,Adenocarcinoma
ZBTB7C,1.7890826934942208,1.0511503441692698,1.6400736439926815,1.4934355605520573,1.0511503441692698,True,Escamoso
DNAJC19,1.4414024530239917,1.0508828028483497,1.494879502629728,1.3290549195006898,1.0508828028483497,True,Escamoso
CENPM,1.7248442199957064,1.3156151368999751,1.05049304300458,1.3636507999667538,1.05049304300458,True,Escamoso
SHROOM3,-1.81856512169354,-1.0502161971795425,-1.5174897792904065,-1.4620903660544962,1.0502161971795425,True,Adenocarcinoma
MMP10,1.6278656010857102,1.1389853672910628,1.050181428634632,1.2723441323371352,1.050181428634632,True,Escamoso
KLC3,1.772727446316238,1.101818673248063,1.0492628457691218,1.3079363217778077,1.0492628457691218,True,Escamoso
EIF4EBP1,1.2872342437323585,1.0488128089715554,1.145428190043762,1.1604917475825587,1.0488128089715554,True,Escamoso
PIR,1.0483195163480572,1.1273599477328133,1.4931671136448865,1.2229488592419189,1.0483195163480572,True,Escamoso
CYP2B6,-1.7230625776627957,-1.0481265896759564,-1.1070625037463897,-1.2927505570283806,1.0481265896759564,True,Adenocarcinoma
VANGL2,1.8072255418923004,1.348250682043567,1.0467328625171284,1.4007363621509985,1.0467328625171284,True,Escamoso
VDAC2,1.6684884333920307,1.046001936816679,1.5347867227872445,1.416425697665318,1.046001936816679,True,Escamoso
LINC00626,1.0456091267511578,1.2733554492182044,1.1375136401134136,1.1521594053609252,1.0456091267511578,True,Escamoso
ARSD,-1.5508556424724067,-1.0450600840727617,-1.1616470454624157,-1.2525209240025281,1.0450600840727617,True,Adenocarcinoma
RHOBTB2,-1.765653676291667,-1.0445408810797279,-1.3386507410209676,-1.3829484327974544,1.0445408810797279,True,Adenocarcinoma
TGM1,1.6402062462492797,1.0443968860624782,1.5127688719488073,1.3991240014201882,1.0443968860624782,True,Escamoso
SLAIN1,-2.1825070014653716,-1.0442805424996755,-1.2500884143685378,-1.492291986111195,1.0442805424996755,True,Adenocarcinoma
LYPD6B,1.0442767385852387,1.4108835966893,1.0580759822200003,1.1710787724981797,1.0442767385852387,True,Escamoso
ICAM1,-1.2152678615920518,-1.1196244573820537,-1.044159372327029,-1.126350563767045,1.044159372327029,True,Adenocarcinoma
SGMS2,-1.7447090512422774,-1.0440127693762642,-1.5345414372588528,-1.4410877526257984,1.0440127693762642,True,Adenocarcinoma
HMGCS1,2.0356599504210147,1.0439368904702029,1.5840164360312508,1.5545377589741562,1.0439368904702029,True,Escamoso
CCDC86,1.5726295878148007,1.0431320200104979,1.1613154163167698,1.2590256747140227,1.0431320200104979,True,Escamoso
FOXM1,1.7158362897785961,1.042154241876522,1.1561417799903573,1.3047107705484917,1.042154241876522,True,Escamoso
C15orf41,2.16000015334045,1.04140053724562,1.2830976587538838,1.494832783113318,1.04140053724562,True,Escamoso
IRX4,1.278619179719987,1.2044546943170236,1.0398990623067212,1.1743243121145774,1.0398990623067212,True,Escamoso
TWIST1,1.7508391351250727,1.0390479546175893,1.0667042993612048,1.2855304630346223,1.0390479546175893,True,Escamoso
TSPAN13,-1.4468796360368077,-1.0387793481222471,-1.2642343635951487,-1.249964449251401,1.0387793481222471,True,Adenocarcinoma
TMEM45B,-1.7157831396849736,-1.0382925371263743,-1.4712824881651747,-1.4084527216588407,1.0382925371263743,True,Adenocarcinoma
PGM2,2.420799240613219,1.0382155582998962,1.7056476575313808,1.7215541521481654,1.0382155582998962,True,Escamoso
LOC100506870,1.1655846919580564,1.062730263320722,1.0379079873534176,1.0887409808773987,1.0379079873534176,True,Escamoso
PADI3,1.191709198574163,1.046277998824302,1.037900641417686,1.091962612938717,1.037900641417686,True,Escamoso
IGFBP2,1.0374168990395056,1.3091661714916343,1.2974958921162023,1.2146929875491141,1.0374168990395056,True,Escamoso
NDRG1,1.5302858498329124,1.0369282832487297,1.3491398257237033,1.3054513196017818,1.0369282832487297,True,Escamoso
LCE3D,1.225405770000885,1.0365503000926515,1.1193332868816859,1.1270964523250742,1.0365503000926515,True,Escamoso
MPPED1,1.1276080755927766,1.036446552993203,1.0687394304636746,1.077598019683218,1.036446552993203,True,Escamoso
TMEM92,-1.4297860655745527,-1.0361052423264272,-1.5216164897156035,-1.3291692658721945,1.0361052423264272,True,Adenocarcinoma
BIRC5,1.5661722954302064,1.0940399194802555,1.0355315769745497,1.2319145972950039,1.0355315769745497,True,Escamoso
MYO6,-1.4491518313886145,-1.0352799491096771,-1.1111971166792178,-1.1985429657258366,1.0352799491096771,True,Adenocarcinoma
ITGA6,2.4649518942189528,1.2549183372237536,1.035094284211758,1.5849881718848213,1.035094284211758,True,Escamoso
PHLDB2,1.942464960276676,1.0348543430436958,1.2890176589346585,1.4221123207516768,1.0348543430436958,True,Escamoso
TBPL1,1.653105734965782,1.0338284930188677,1.3262731212391246,1.3377357830745915,1.0338284930188677,True,Escamoso
MCC,2.0925111986561764,1.0332404474981707,1.177951970732991,1.4345678722957793,1.0332404474981707,True,Escamoso
FYCO1,-1.1336431997712413,-1.0295900805112599,-1.5530101672728027,-1.238747815851768,1.0295900805112599,True,Adenocarcinoma
CMSS1,1.737036614523758,1.029398124740103,1.1128890131881288,1.2931079174839966,1.029398124740103,True,Escamoso
DNALI1,-2.3382439570525695,-1.029010511191628,-1.2119458768674993,-1.5264001150372322,1.029010511191628,True,Adenocarcinoma
CDC25A,1.5364958816980416,1.0288105527396405,1.2864357460111346,1.2839140601496055,1.0288105527396405,True,Escamoso
LOC730101,1.0955066737873453,1.0282806017576112,1.2471990752341973,1.1236621169263847,1.0282806017576112,True,Escamoso
STK32A,-1.696818462976911,-1.0767917826518685,-1.0279968998504851,-1.2672023818264215,1.0279968998504851,True,Adenocarcinoma
DHCR7,1.3915396863047533,1.0278984362908652,1.1528767769400279,1.1907716331785487,1.0278984362908652,True,Escamoso
IGSF9,1.6607843438086403,1.0266196430554901,1.0988204421876222,1.2620748096839176,1.0266196430554901,True,Escamoso
STARD5,1.7196695527311583,1.3521783593790404,1.0262099242138614,1.3660192787746868,1.0262099242138614,True,Escamoso
SOSTDC1,1.817130315694117,1.0259143844728826,1.066988194805203,1.3033442983240675,1.0259143844728826,True,Escamoso
SOGA1,1.3259034567216985,1.0236970234430078,1.3927488929132945,1.2474497910260003,1.0236970234430078,True,Escamoso
IL36G,1.8989413323519537,1.0233693209132568,1.3354787879577088,1.4192631470743065,1.0233693209132568,True,Escamoso
NINJ2,-1.681338913345163,-1.023224208063798,-1.5954428606158975,-1.4333353273416194,1.023224208063798,True,Adenocarcinoma
SKP2,2.320149222448042,1.2019823693123326,1.022972153566387,1.515034581775587,1.022972153566387,True,Escamoso
CISH,-1.1998004137833782,-1.0225866178644265,-1.0380391160242928,-1.0868087158906992,1.0225866178644265,True,Adenocarcinoma
FAM43A,1.8566497318232882,1.3454415933322583,1.022154671038468,1.408081998731338,1.022154671038468,True,Escamoso
FAM212A,2.251561276422382,1.0221192220406423,1.4658515411507482,1.5798440132045908,1.0221192220406423,True,Escamoso
SLC16A4,-1.8954144464339806,-1.0220357526114867,-1.177397491650497,-1.364949230231988,1.0220357526114867,True,Adenocarcinoma
COL4A4,-1.6975275863080816,-1.1253215398403518,-1.0217656906286305,-1.2815382722590214,1.0217656906286305,True,Adenocarcinoma
PBXIP1,-1.8125459283585639,-1.0214470535996896,-1.6483966836322048,-1.4941298885301528,1.0214470535996896,True,Adenocarcinoma
CCNB2,1.60916810735294,1.0208019724108852,1.1894592125724694,1.2731430974454314,1.0208019724108852,True,Escamoso
ARHGAP44,-1.5019686627094582,-1.0203851367855954,-1.3104617114646793,-1.277605170319911,1.0203851367855954,True,Adenocarcinoma
IL6ST,-1.5553809875155482,-1.0186181749485719,-1.1452477062449558,-1.2397489562363586,1.0186181749485719,True,Adenocarcinoma
MVP,-1.5705776058469725,-1.018218074826447,-1.1418667128792463,-1.243554131184222,1.018218074826447,True,Adenocarcinoma
CAPN2,-1.1788374138429099,-1.2687992208683159,-1.0176757971619508,-1.1551041439577256,1.0176757971619508,True,Adenocarcinoma
RFC5,1.101662295333896,1.1485242500707475,1.0170423572627307,1.0890763008891247,1.0170423572627307,True,Escamoso
LINC00668,1.5064107192268223,1.0157053834732446,1.3451022794587062,1.2890727940529243,1.0157053834732446,True,Escamoso
CC2D1B,-1.347621766573973,-1.0154186301862955,-1.1330743340647074,-1.1653715769416586,1.0154186301862955,True,Adenocarcinoma
CD302,-1.8553419909864257,-1.014760211611795,-1.1992732987989099,-1.3564585004657104,1.014760211611795,True,Adenocarcinoma
LLGL2,-1.6876272416258857,-1.0145977354574167,-1.177407172829003,-1.2932107166374351,1.0145977354574167,True,Adenocarcinoma
FETUB,1.3019109718545967,1.029807169408011,1.0144745417729633,1.115397561011857,1.0144745417729633,True,Escamoso
C16orf89,-1.5512974459046123,-1.146729418374849,-1.013789287629991,-1.237272050636484,1.013789287629991,True,Adenocarcinoma
TMEM53,-1.7361059787495232,-1.0137182772307194,-1.308087140246936,-1.3526371320757262,1.0137182772307194,True,Adenocarcinoma
KRT33A,1.2814492500124328,1.0133518066312928,1.2290368593556553,1.1746126386664604,1.0133518066312928,True,Escamoso
SGK1,1.4367796290592334,1.0124297295389413,1.051895051464106,1.1670348033540936,1.0124297295389413,True,Escamoso
TSPAN12,-1.737182990383498,-1.0175224045660123,-1.0122841096604875,-1.2556631682033326,1.0122841096604875,True,Adenocarcinoma
CYP4F2,1.0804583008724669,1.3606642468400847,1.0121600116255804,1.151094186446044,1.0121600116255804,True,Escamoso
AHCYL2,-1.5746887993699912,-1.0115864910298735,-1.2486410201646458,-1.278305436854837,1.0115864910298735,True,Adenocarcinoma
SAMM50,1.276822457326755,1.046158413990267,1.010701147745308,1.1112273396874435,1.010701147745308,True,Escamoso
TMEM192,-1.6468692199518546,-1.0106959714015613,-1.2457902063202049,-1.301118465891207,1.0106959714015613,True,Adenocarcinoma
KDR,-1.3058139063941283,-1.0603546384321623,-1.0106575333890095,-1.1256086927384334,1.0106575333890095,True,Adenocarcinoma
ORC6,1.73680088003479,1.010536975362999,1.5970027494091865,1.4481135349356584,1.010536975362999,True,Escamoso
FBXO27,1.0105294644934357,1.2617799324622645,1.7414623506397824,1.3379239158651608,1.0105294644934357,True,Escamoso
TMEM62,-1.8924778125141761,-1.010151781006617,-1.1784975166738691,-1.360375703398221,1.010151781006617,True,Adenocarcinoma
INO80C,1.058900418280984,1.0605177472240146,1.0098040490392897,1.0430740715147628,1.0098040490392897,True,Escamoso
GFOD1,1.8328930732819488,1.0095514375527705,1.5180172037105002,1.4534872381817399,1.0095514375527705,True,Escamoso
CENPA,1.6238058174697072,1.0932827205377273,1.0090996697551096,1.242062735920848,1.0090996697551096,True,Escamoso
TROAP,1.5348343749432671,1.0089165330891496,1.207101814303242,1.2502842407785528,1.0089165330891496,True,Escamoso
RPH3AL,-1.5740408274281499,-1.1888435120361602,-1.0087959275137384,-1.2572267556593495,1.0087959275137384,True,Adenocarcinoma
MTCL1,1.708866648848555,1.0083654183226296,1.221067455688843,1.3127665076200092,1.0083654183226296,True,Escamoso
CXXC5,-1.7724979494526745,-1.082040031070382,-1.007688156683423,-1.2874087124021598,1.007688156683423,True,Adenocarcinoma
RP11-38P22.2,2.4105308669214685,1.007604425891009,2.3820515784039404,1.9333956237388061,1.007604425891009,True,Escamoso
MCM5,1.7562858354959676,1.1498592221699393,1.0063714847269214,1.3041721807976094,1.0063714847269214,True,Escamoso
PPIF,2.0933997792374153,1.1926066946200928,1.0061661184000852,1.4307241974191978,1.0061661184000852,True,Escamoso
EFCAB4A,-1.5321671072347074,-1.005711439469355,-1.278078698412092,-1.2719857483720516,1.005711439469355,True,Adenocarcinoma
NIPAL4,1.4201220828195582,1.0719689445018703,1.0055281382345054,1.1658730551853111,1.0055281382345054,True,Escamoso
FAM131A,1.3318652451805806,1.0054125181591729,1.1847034634416729,1.1739937422604754,1.0054125181591729,True,Escamoso
CCND3,-1.2403818096457495,-1.0045432727535109,-1.2190210571259243,-1.1546487131750613,1.0045432727535109,True,Adenocarcinoma
KLHL42,1.548472228008742,1.004387632524835,1.095567326332583,1.2161423956220532,1.004387632524835,True,Escamoso
ABHD14A,-1.502287011158529,-1.0042788584331142,-1.4081227000858545,-1.3048961898924993,1.0042788584331142,True,Adenocarcinoma
PLS1,-1.8446737374615103,-1.0627237472753015,-1.0042276356503452,-1.3038750401290524,1.0042276356503452,True,Adenocarcinoma
SOAT1,-2.1262370401846495,-1.141874615475219,-1.0039145206306423,-1.4240087254301705,1.0039145206306423,True,Adenocarcinoma
SORBS2,-1.6039944349246844,-1.0029639610835588,-1.0903485092430736,-1.2324356350837722,1.0029639610835588,True,Adenocarcinoma
