sampleId,subtipo,subtipo_txt,score_simple,score_lasso
TCGA-39-5024-01,1,LUSC,16.810834812500698,1.578427902236066
TCGA-39-5027-01,1,LUSC,13.89302461426422,2.773012425665363
TCGA-39-5028-01,1,LUSC,12.856074860186872,1.2871280194542296
TCGA-39-5029-01,1,LUSC,10.595954678453595,0.692617062636455
TCGA-39-5030-01,1,LUSC,2.2869764553166823,0.4258930318242313
TCGA-39-5031-01,1,LUSC,13.204631814710945,1.7194616625523953
TCGA-39-5035-01,1,LUSC,-0.31931646699199967,-1.0819613585723917
TCGA-39-5036-01,1,LUSC,13.78159712653337,1.6691308862731942
TCGA-39-5037-01,1,LUSC,13.479544516700214,2.181821172254512
TCGA-39-5039-01,1,LUSC,4.353260475374621,-0.10247789661708384
TCGA-43-2578-01,1,LUSC,-22.94748032126999,-3.6480149995399893
TCGA-43-3394-01,1,LUSC,13.008442917379009,3.0337669384219126
TCGA-43-3920-01,1,LUSC,3.047929315562393,-0.07857590107809276
TCGA-43-5668-01,1,LUSC,-29.646310415309415,-5.5134335448706295
TCGA-43-6143-01,1,LUSC,0.0845920328398034,-1.1822757316855919
TCGA-43-6647-01,1,LUSC,7.176894940104507,0.7243418445164231
TCGA-43-6770-01,1,LUSC,14.401057376654517,1.8332840427741182
TCGA-43-6771-01,1,LUSC,12.507563743566863,1.0731724725512508
TCGA-46-3765-01,1,LUSC,9.727552256010526,1.3811591984162195
TCGA-46-3766-01,1,LUSC,-0.12370842615865346,-0.18230859008137834
TCGA-46-3767-01,1,LUSC,6.826310204107577,0.6804179184550623
TCGA-46-3768-01,1,LUSC,-3.6748136503196003,-0.9933385640244804
TCGA-46-3769-01,1,LUSC,-16.963347753870888,-3.8483390124286583
TCGA-46-6025-01,1,LUSC,14.189219071553257,0.800225431420051
TCGA-46-6026-01,1,LUSC,8.84055164563382,1.789594592190707
TCGA-51-4079-01,1,LUSC,15.660691584108315,1.6507774463710658
TCGA-51-4080-01,1,LUSC,13.139204190718694,2.2498052594200884
TCGA-51-4081-01,1,LUSC,12.351102080483802,1.3517377001702158
TCGA-56-1622-01,1,LUSC,1.4024179743491145,0.7085501695994332
TCGA-56-5897-01,1,LUSC,13.62141217398137,1.6568310706309506
TCGA-56-5898-01,1,LUSC,14.546682554245127,2.316507621772777
TCGA-56-6545-01,1,LUSC,7.310445131850281,1.810327362818038
TCGA-56-6546-01,1,LUSC,-23.67741199271637,-3.5237530922847826
TCGA-60-2698-01,1,LUSC,5.421665165554783,-0.6496345379543127
TCGA-60-2707-01,1,LUSC,14.425998468661142,0.8916262677555931
TCGA-60-2708-01,1,LUSC,12.777956918917534,1.63848337464112
TCGA-60-2709-01,1,LUSC,-1.4180094359285573,-0.5738944908149768
TCGA-60-2710-01,1,LUSC,17.395175904723644,1.9688289708373945
TCGA-60-2711-01,1,LUSC,4.931740706349371,1.454872494273247
TCGA-60-2712-01,1,LUSC,-2.4694803939547074,-0.5875674266289307
TCGA-60-2713-01,1,LUSC,7.176685577469133,0.8151087024431838
TCGA-60-2715-01,1,LUSC,2.1805090531094335,0.257109739164036
TCGA-60-2719-01,1,LUSC,11.653993907911989,1.855594112276213
TCGA-60-2720-01,1,LUSC,4.49902652049977,0.5321965409966452
TCGA-60-2721-01,1,LUSC,16.079080708687027,2.6732130538378467
TCGA-60-2722-01,1,LUSC,15.848442506981339,1.7060009820354616
TCGA-60-2723-01,1,LUSC,2.3056098427649565,0.345796873757668
TCGA-60-2724-01,1,LUSC,14.509036993994206,1.05219421178867
TCGA-60-2725-01,1,LUSC,9.528723645550796,1.944338348792858
TCGA-60-2726-01,1,LUSC,8.847722646337179,2.4242075227995112
TCGA-63-5128-01,1,LUSC,16.803423965136744,2.563853238969994
TCGA-63-5131-01,1,LUSC,8.073054878238349,2.2671646576372986
TCGA-63-6202-01,1,LUSC,-29.862700358129466,-6.028770212552719
TCGA-66-2727-01,1,LUSC,8.822497486175042,1.392410814670954
TCGA-66-2734-01,1,LUSC,14.44192627415046,1.0966428158215236
TCGA-66-2742-01,1,LUSC,8.673915102753272,0.312725059931809
TCGA-66-2744-01,1,LUSC,-9.995198024229705,-1.2915066751369724
TCGA-66-2754-01,1,LUSC,-32.60028486722063,-4.905219908262792
